,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,poster
1507,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,49225,tt0063991,en,Age of Consent,An elderly artist thinks he has become too stale and is past his prime. His friend (and agent) persuades him to go to an offshore island to try once more. On the island he re-discovers his muse in the form of a young girl.,4.472825,/uz4Nl4Qp2kkAYUdjmMn9kTrDVGJ.jpg,"[{'name': 'Nautilus Productions', 'id': 6312}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",1969-05-13,0.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Let yourself go... they do!,Age of Consent,False,6.0,14.0,https://image.tmdb.org/t/p/w500/e9VGO5hPvLQltVnibjbQ2LS0fpQ.jpg
1508,False,,0,"[{'id': 18, 'name': 'Drama'}]",,3875,tt0386342,da,Brødre,"A Danish officer, Michael (Thomsen), is sent away to the International Security Assistance Force operation in Afghanistan for three months. His first mission there is to find a young radar technician who had been separated from his squad some days earlier. While on the search, his helicopter is shot down and he is taken as a prisoner of war, but is reported dead to the family.",7.682647,/c3E0UYGae09JVghK1bJYdTreQyl.jpg,"[{'name': 'Zentropa Entertainments', 'id': 76}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2004-08-27,0.0,117.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,Brothers,False,6.5,30.0,https://image.tmdb.org/t/p/w500/7Vq8FDnmkw75QRipA5zLkTsTgdU.jpg
1509,False,,0,"[{'id': 18, 'name': 'Drama'}]",,74948,tt0072206,en,Steppenwolf,"In the bourgeois circles of Europe after the Great War, can anything save the modern man? Harry Haller, a solitary intellectual, has all his life feared his dual nature of being human and being a beast. He's decided to die on his 50th birthday, which is soon. He's rescued from his solipsism by the mysterious Hermine, who takes him dancing, introduces him to jazz and to the beautiful and whimsical Maria, and guides him into the hallucinations of the Magic Theater, which seem to take him into Hell. Can humour, sin, and derision lead to salvation?",0.343203,/2m9hQWwRMhmyx8sUKlGVCU0lIt0.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1974-01-01,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,For madmen only.,Steppenwolf,False,4.7,6.0,https://image.tmdb.org/t/p/w500/3TNb1J2xISgWTDCUBcnpwvlc98T.jpg
1510,False,,5985,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,775,tt0000417,fr,Le Voyage dans la Lune,A Trip to The Moon is a science fiction film from the French film pioneer Georges Méliès from the year 1902 about a trip to the moon. The film was the first film with a self-contained plot and was the beginning of the Science Fiction genre.,6.321801,/emuYkqLndEqeVNY5LpFvGXfAO3O.jpg,"[{'name': 'Star-Film', 'id': 7159}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1902-09-01,0.0,14.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'xx', 'name': 'No Language'}]",Released,A voyage to narrative cinema,A Trip to the Moon,False,7.9,314.0,https://image.tmdb.org/t/p/w500/g67r1eiQD3ERSEQFCFkSn7TeGw5.jpg
1511,False,,1380000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,69069,tt0077318,en,The Chant of Jimmie Blacksmith,"The true story of a part aboriginal man who finds the pressure of adapting to white culture intolerable, and as a result snaps in a violent and horrific manner.",0.65296,/pgOfWc8EQVwUqBwAbyjY6uwEN2w.jpg,"[{'name': 'Victorian Film', 'id': 22046}, {'name': 'The Film House', 'id': 34341}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",1978-06-21,0.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The chant of the underdog,The Chant of Jimmie Blacksmith,False,6.7,10.0,https://image.tmdb.org/t/p/w500/l8iQQU2EvxTemHWGmS7mLfolNDx.jpg
1512,False,,50000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,7453,tt0371724,en,The Hitchhiker's Guide to the Galaxy,"Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",13.257255,/fOb4cJMhnZ11BoHNUii3Vcfo3XU.jpg,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Everyman Pictures', 'id': 2242}, {'name': 'Hammer & Tongs', 'id': 2243}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-01-15,104478416.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't leave Earth without it.,The Hitchhiker's Guide to the Galaxy,False,6.6,1340.0,https://image.tmdb.org/t/p/w500/i3IOqOFdAdjw0ebQXkIevybkkNF.jpg
1513,False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,6183,tt0405743,de,Barfuß,"A hedonistic bachelor, falls for an escaped mental patient.  Til Schweiger comes up with a slickly-made off-the-wall romantic comedy drama ""Barfuss"" (Barefoot), his first solo directing effort in nearly a decade.  Punchy, anti-establishment tone, with Schweiger playing a hedonistic bachelor - he is his rich family's black sheep - who falls for a suicidal mental patient (Johanna Wokalek).  An offbeat, strangely tender love story develops as Nick struggles with responsibility for the first time in his life.",2.561207,/aN4dn64CVkdYbCLroxspDHEFX9g.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2005-03-30,0.0,110.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Barefoot,False,6.7,59.0,https://image.tmdb.org/t/p/w500/eI70OmCCWYk99ZYxmR2PEFq6Yd1.jpg
1514,False,,130000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",http://www.kingdomofheavendvd.com/,1495,tt0320661,en,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",16.296471,/aB4urkgTxBURJMUkd0kceDD7FUM.jpg,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Kanzaman', 'id': 4169}, {'name': 'Dune Films', 'id': 19477}, {'name': 'BK', 'id': 19478}, {'name': 'KOH', 'id': 19479}, {'name': 'Reino del Cielo', 'id': 19480}, {'name': 'Inside Track 3', 'id': 19482}, {'name': 'Calle Cruzada', 'id': 19483}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-05-03,211643158.0,144.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong",Kingdom of Heaven,False,6.6,1187.0,https://image.tmdb.org/t/p/w500/kP8rK9dGS1pr0HrnmXfIi2heWjo.jpg
1515,False,,6500000,"[{'id': 18, 'name': 'Drama'}]",http://www.crashfilm.com/,1640,tt0375679,en,Crash,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",9.785147,/pG8LL4LYMCr5uikhx9rewrW8352.jpg,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Blackfriars Bridge Films', 'id': 2087}, {'name': 'Yari Film Group', 'id': 2448}, {'name': 'Bob Yari Productions', 'id': 12260}, {'name': 'ApolloProScreen Filmproduktion', 'id': 19528}, {'name': ""Bull's Eye Entertainment"", 'id': 25432}, {'name': 'DEJ Productions', 'id': 25433}, {'name': 'Harris Company', 'id': 25434}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-01-13,98410061.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fa', 'name': 'فارسی'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,You think you know who you are. You have no idea.,Crash,False,7.2,1172.0,https://image.tmdb.org/t/p/w500/p6KTx0cpT33ZIbUrZqPjCpjHQT3.jpg
1516,False,,0,"[{'id': 18, 'name': 'Drama'}]",,26614,tt0021739,fr,La Chienne,"Cashier Maurice Legrand is married to Adele, a terror. By chance, he meets Lucienne, ""Lulu"", and make her his mistress. He thinks he finally met love, but Lulu is nothing but a streetwalker, in love with Dede, her pimp. She only accepts Legrand to satisfy Dede's needs of money. Remade as Fritz Lang's Scarlet Street with Edward G. Robinson and Joan Bennett.",1.743615,/cQExXkAp24jdcO3E6iU4SKAU599.jpg,"[{'name': 'Les Établissements Braunberger-Richebé', 'id': 68167}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1931-11-20,0.0,91.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,La Chienne,False,7.1,19.0,https://image.tmdb.org/t/p/w500/ckOsnpSAQy6lJaqNdMH9KCERF04.jpg
1517,False,,0,"[{'id': 18, 'name': 'Drama'}]",,26810,tt0387892,fr,Brodeuses,"French drama, the debut film from writer-director Eléonore Faucher. Teenager Claire (Lola Naymark) discovers she is pregnant and decides to keep it a secret. Abandoning her dead-end supermarket job, she is taken on as an apprentice by couturiere Madame Mélikian (Ariane Ascaride), who is grieving over the death of her own child. As the two women work together, they soon develop a supportive and fam",1.956427,/pWCfT7bJeUzGsnDgVnIiiMwtef.jpg,[],[],2004-05-14,0.0,89.0,[],Released,,A Common Thread,False,5.6,7.0,https://image.tmdb.org/t/p/w500/nE5GrbmJWM6q8BjcqY0GyQVoo8f.jpg
1518,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,1566,tt0052654,de,Die Brücke,"A group of German boys are ordered to protect a small bridge in their home village during the waning months of the second world war. Truckloads of defeated, cynical Wehrmacht soldiers flee the approaching American troops, but the boys, full of enthusiasm for the ""blood and honor"" Nazi ideology, stay to defend the useless bridge.",2.288764,/frZsN12LNj62nnW11D3I06eC5O4.jpg,"[{'name': 'Fono Film', 'id': 1626}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1959-10-21,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,They look for love in a world of violence!,The Bridge,False,7.6,34.0,https://image.tmdb.org/t/p/w500/lcWezs3dPkI35SzhVM6KgNRpCXV.jpg
1519,False,,0,"[{'id': 18, 'name': 'Drama'}]",,37720,tt0073109,en,The Hiding Place,The Hiding Place is an account of a Dutch family who risk their lives by offering a safe haven for Jews during World War II,0.263147,/7gqqn1fc63DagrB1rTynuT1Pq2n.jpg,[],[],1975-05-04,0.0,150.0,[],Released,The true story of a family that fought Nazi madness with the only weapon they had. Love.,The Hiding Place,False,6.1,5.0,https://image.tmdb.org/t/p/w500/wWxYyXU9EBI6YCeJlTI46ZuW1yu.jpg
1520,False,,1000000,"[{'id': 18, 'name': 'Drama'}]",,1279,tt0397619,ko,사마리아,"Yeo-jin and Jae-yeong are two teenage girls who are trying to earn money for a trip to Europe. To reach this end, Jae-yeong is prostituting herself while Yeo-jin acts as her pimp, setting her up with the clients and staying on guard for the police. Things take a turn for the worse when Yeo-jin gets distracted from her duty and the police raid the motel where Jae-yeong is meeting with a client. To avoid getting caught, Jae-yeong jumps out of a window, fatally injuring herself.",2.596319,/1fsOMSQb5w5I9qe4kmKueBAdMhp.jpg,"[{'name': 'Kim Ki-Duk Film', 'id': 684}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2004-02-10,0.0,95.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Samaritan Girl,False,6.9,54.0,https://image.tmdb.org/t/p/w500/lvWOPNKEKEFDUfYyWOz62N2T2D9.jpg
1521,False,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}",113000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",http://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,1895,tt0121766,en,Star Wars: Episode III - Revenge of the Sith,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.",13.165421,/tgr5Pdy7ehZYBqBkN2K7Q02xgOb.jpg,"[{'name': 'Lucasfilm', 'id': 1}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-05-17,850000000.0,140.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The saga is complete.,Star Wars: Episode III - Revenge of the Sith,False,7.1,4200.0,https://image.tmdb.org/t/p/w500/5vDuLrjJXFS9PTF7Q1xzobmYKR9.jpg
1522,False,,1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,27,tt0411705,en,9 Songs,"Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.",18.847707,/bvGyYmmnQG5NPP7m2nuLhaiC8LH.jpg,"[{'name': 'Revolution Films', 'id': 163}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2004-07-16,1574623.0,66.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"2 lovers, one summer, and the 9 songs that defined them.",9 Songs,False,5.1,103.0,https://image.tmdb.org/t/p/w500/qU7tNIMpRqkizIObXfkJY3haTqh.jpg
1523,False,"{'id': 14740, 'name': 'Madagascar Collection', 'poster_path': '/kjA2VkYx929rPKMPFQRb0lPqY3w.jpg', 'backdrop_path': '/lzTIAbvMeGWB7PUrmBZXulGA28M.jpg'}",75000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",,953,tt0351283,en,Madagascar,"Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.",16.136217,/2YiESGB68BGQSAFvfJxBi774sc4.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Pacific Data Images (PDI)', 'id': 520}, {'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-05-25,532680671.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,Someone's got a zoo loose.,Madagascar,False,6.6,3322.0,https://image.tmdb.org/t/p/w500/8NCftAWfkETwrbf7QwEaDH1xpus.jpg
1524,False,,88000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://www.cinderellamanmovie.com/index.php,921,tt0352248,en,Cinderella Man,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",6.363884,/xZhumK43Z6jmwCWglh7uHcpkqdb.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Parkway Pictures (I)', 'id': 631}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-06-02,108539911.0,144.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One man's extraordinary fight to save the family he loved.,Cinderella Man,False,7.3,630.0,https://image.tmdb.org/t/p/w500/40PwKtiXIZhHS1NmDko6h8EA391.jpg
1525,False,,110000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,787,tt0356910,en,Mr. & Mrs. Smith,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",15.724373,/dqs5BmwSULtB28Kls3IB6khTQwp.jpg,"[{'name': 'Weed Road Pictures', 'id': 433}, {'name': 'Summit Entertainment', 'id': 491}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-06-07,478207520.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Smart and sexy.,Mr. & Mrs. Smith,False,6.5,3048.0,https://image.tmdb.org/t/p/w500/iFaWUETEE2umP1WY0LUAmjSpzm7.jpg
1526,False,,0,"[{'id': 35, 'name': 'Comedy'}]",,3011,tt0058153,en,Good Neighbor Sam,"To help his divorced neighbor claim a substantial inheritance, a family man poses as her husband. The ruse spills over into his career in advertising, and his recent promotion relies on his wholesome and moral appearance.",3.314695,/F8cpPgrVQAXsu0XSvCnVTGjEqB.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1964-07-22,0.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Slam! Bam! Here comes Sam!...Caught in the Middle of a Two-Woman Jam!,Good Neighbor Sam,False,5.0,6.0,https://image.tmdb.org/t/p/w500/AjAh4kC9EPmbM4EuyQpM0TCGkIR.jpg
1527,False,"{'id': 263, 'name': 'The Dark Knight Collection', 'poster_path': '/bqS2lMgGkuodIXtDILFWTSWDDpa.jpg', 'backdrop_path': '/xfKot7lqaiW4XpL5TtDlVBA9ei9.jpg'}",150000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www2.warnerbros.com/batmanbegins/index.html,272,tt0372784,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",28.505341,/dr6x4GyyegBWtinPBzipY02J2lV.jpg,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Syncopy', 'id': 9996}, {'name': 'Patalex III Productions Limited', 'id': 19231}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-06-10,374218673.0,140.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ur', 'name': 'اردو'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Evil fears the knight.,Batman Begins,False,7.5,7511.0,https://image.tmdb.org/t/p/w500/lh5lbisD4oDbEKgUxoRaZU8HVrk.jpg
